white,black,event,date,cpLoss,cpLoss1150,cpLoss1120,cpLoss2130,cpLoss3140,cpLoss50end,shareTopMoves,shareTopMoves1150,shareTopMoves1120,shareTopMoves2130,shareTopMoves3140,shareTopMoves50end,shareVGMoves,shareVGMoves1150,shareVGMoves1120,shareVGMoves2130,shareVGMoves3140,shareVGMoves50end,stdDevCPLoss,stDevCPLoss1150
"Mamedov, Rauf",Nihal Sarin,44th Olympiad 2022,2022.08.07,0.1647826086956522,0.1647826086956522,0.08900000000000002,0.12399999999999997,0.5533333333333333,,0.5652173913043478,0.5652173913043478,0.7,0.0,,,0.6086956521739131,0.6086956521739131,0.7,0.0,,,0.34398559120480865,0.34398559120480865
"Yakubboev, Nodirbek",Nihal Sarin,44th Olympiad 2022,2022.08.08,0.03166666666666667,0.03166666666666667,0.06799999999999999,0.046000000000000006,0.0,,0.6944444444444444,0.6944444444444444,0.4,1.0,1.0,,0.8611111111111112,0.8611111111111112,0.8,1.0,1.0,,0.05973752111170524,0.05973752111170524
Nihal Sarin,"Bluebaum, Matthias",44th Olympiad 2022,2022.08.09,0.09355555555555556,0.10525,0.07499999999999998,0.11599999999999995,0.23000000000000007,-0.0,0.6666666666666666,0.625,0.5,0.4,1.0,1.0,0.7777777777777778,0.75,0.7,0.5,1.0,1.0,0.24972853948706678,0.2628637894326105
Nihal Sarin,"Ranaldi, Lucas",28th Abu Dhabi Masters,2022.08.17,0.04200000000000001,0.04200000000000001,0.10500000000000002,-0.0,-0.0,,0.8,0.8,1.0,1.0,,,0.84,0.84,1.0,1.0,,,0.10527741131569171,0.10527741131569171
Nihal Sarin,"Zanan, Evgeny",28th Abu Dhabi Masters,2022.08.18,0.07083333333333335,0.07083333333333335,0.11699999999999995,0.053000000000000026,-0.0,,0.6666666666666666,0.6666666666666666,0.7,1.0,,,0.7083333333333334,0.7083333333333334,0.7,1.0,,,0.1305145891117713,0.1305145891117713
Samant Aditya S,Nihal Sarin,28th Abu Dhabi Masters,2022.08.18,0.0736842105263158,0.0736842105263158,0.037,0.15699999999999997,0.086,,0.6578947368421053,0.6578947368421053,0.3,0.9,1.0,,0.7105263157894737,0.7105263157894737,0.3,0.9,1.0,,0.20011376565197592,0.20011376565197592
"Hakobyan, Aram",Nihal Sarin,28th Abu Dhabi Masters,2022.08.19,0.17176470588235296,0.17176470588235296,0.091,0.20400000000000001,0.28900000000000003,,0.7352941176470589,0.7352941176470589,0.8,0.8,1.0,,0.7941176470588235,0.7941176470588235,0.8,0.9,1.0,,0.5756233542771738,0.5756233542771738
Nihal Sarin,"Davtyan, Artur",28th Abu Dhabi Masters,2022.08.20,0.05019230769230768,0.0735,0.123,0.076,0.048,-0.027500000000000007,0.5384615384615384,0.425,0.3,0.5,0.8,0.9166666666666666,0.6923076923076923,0.625,0.6,0.8,0.9,0.9166666666666666,0.25441582748131353,0.2737915171655157
"Indjic, Aleksandar",Nihal Sarin,28th Abu Dhabi Masters,2022.08.22,0.10558823529411765,0.10558823529411765,0.075,0.213,0.047,,0.5294117647058824,0.5294117647058824,0.5,0.7,0.5,,0.6470588235294118,0.6470588235294118,0.6,0.7,0.75,,0.27228762840913323,0.27228762840913323
Nihal Sarin,"Sethuraman, S",28th Abu Dhabi Masters,2022.08.23,0.03052631578947369,0.03052631578947369,0.071,0.045000000000000005,-0.0,,0.7894736842105263,0.7894736842105263,0.7,1.0,1.0,,0.8947368421052632,0.8947368421052632,0.9,1.0,1.0,,0.07244559443905,0.07244559443905
"Vokhidov, Shamsiddin",Nihal Sarin,28th Abu Dhabi Masters,2022.08.24,0.18310344827586209,0.18310344827586209,0.10399999999999998,0.32799999999999996,0.11000000000000003,,0.41379310344827586,0.41379310344827586,0.2,0.6666666666666666,,,0.4482758620689655,0.4482758620689655,0.2,0.6666666666666666,,,0.26005635993920156,0.26005635993920156
Nihal Sarin,"Robson, Ray",28th Abu Dhabi Masters,2022.08.25,0.12500000000000003,0.12500000000000003,0.16,0.09,,,0.45,0.45,0.5,,,,0.45,0.45,0.5,,,,0.1649401805440225,0.1649401805440225
